851: 16344,36625,23402,9996,27239,43538,29908,5800,50603,18291
852: 41698,48665,13642,13643,13644,13645,35065,12030,46582,4668
853: 6870,1101,17643,18116,24662,24663,24664,41014,32546,38185
854: 44104,46120,38776,23626,11103,50059,48404,45646,12745,12746
855: 44045,13234,50400,27911,1727,38150,45624,30750,42116,15919
856: 36718,15909,15910,27671,27673,27674,13269,18507,14915,19114
857: 7352,30114,49682,49387,2882,16911,32600,3721,10340,32102
858: 18624,1837,19571,43675,29544,29071,7340,40324,30173,41933
859: 17925,22759,20180,46326,5011,17165,28804,48153,26594,15304
860: 35602,3530,9545,51768,23675,20651,48530,41685,22595,45818
861: 5297,48053,9504,36670,27079,34411,26315,12738,51181,4075
862: 23242,5965,28902,42040,49534,23022,35003,8316,2197,17938
863: 31023,48313,41006,7678,14206,35618,9550,40560,16732,49271
864: 51024,5867,29189,46891,7395,9206,26673,30650,37411,10605
865: 10582,30316,3284,46870,48429,19365,34130,34036,8469,33332
866: 30255,17107,33023,16645,7889,41486,1960,42053,36683,26160
867: 27957,3503,5414,12423,47469,14350,25612,25648,36263,24247
868: 2509,27492,37149,20851,47927,15517,36316,44839,8821,8869
869: 1303,3452,6573,4428,35742,10605,3163,6092,22404,18809
870: 34267,27847,37940,51581,44658,35029,31848,44569,24365,30497
871: 29189,5867,46891,51024,7395,9206,26673,30650,37411,29907
872: 15148,44968,16549,27030,15755,15756,31782,45362,17240,31976
873: 43621,34726,32743,5593,5863,32744,16962,21875,2144,8383
874: 14211,14212,37982,26671,42982,35669,41537,48038,40041,28271
875: 44842,22028,39397,42503,6304,6305,45139,34459,23936,37961
876: 21024,10472,47889,37322,45556,17153,6168,8393,20163,20164
877: 7050,36221,19368,32906,34430,1137,36491,30065,6277,32442
878: 33971,28468,30388,23394,11793,37162,1684,599,32499,12084
879: 37675,2002,7631,7923,35643,6642,22808,5612,6696,33581
880: 35586,47025,22584,13321,8522,34247,41723,25946,40415,24596
881: 26446,42298,5531,31749,22826,25288,46908,50690,6994,34044
882: 13527,17961,43799,9215,304,33161,39053,17889,45984,6745
883: 35199,40995,41006,31023,4297,48313,32313,8520,17300,8544
884: 7697,24036,33911,21884,34295,45114,27012,17790,34301,18945
885: 45007,45008,12875,27843,4262,29235,9803,48090,42602,8639
886: 38959,21886,9503,21710,21711,25497,23515,14367,34356,43415
887: 10605,4428,6573,3452,1303,35742,51024,5867,46891,29189
888: 26440,36138,44818,16903,3367,40964,50703,25081,8705,46908
889: 31023,12554,41006,51572,4876,48313,9550,7678,14206,29516
890: 34560,50354,50470,12944,38348,11317,19442,6375,42515,42303
891: 6983,46043,2098,2099,8825,34138,21112,43273,43274,8687
892: 11353,15248,23838,36729,41215,25653,19255,16338,26762,26763
893: 26947,39137,5721,16075,39127,31047,16440,24201,38121,1011
894: 40684,13029,18740,46899,48710,50803,36131,41202,34020,36139
895: 5531,42298,22826,26446,31749,34044,6994,35907,27864,41254
896: 2600,23378,48774,4142,32403,29443,16927,24464,35107,48890
897: 9550,7678,14206,4876,35618,12554,51572,31023,41006,29516
898: 9742,47638,13786,8037,32434,37244,14216,42460,51067,45741
899: 5752,50581,46213,31679,30536,12831,41539,12051,12052,38205
900: 6088,34298,41212,12589,34096,34749,13219,10721,15090,24046
901: 43451,45625,42390,2911,417,7235,45797,41454,32297,20712
902: 20769,2776,41698,45082,49626,41336,9668,8425,29606,19685
903: 23451,34630,21996,4871,16293,41249,34146,17209,28363,7666
904: 9240,33599,41143,17101,37328,43289,10483,25384,4849,42610
905: 3792,15548,48926,15977,12466,17512,49921,7936,11336,41970
906: 39253,33056,17150,41363,41364,2244,30207,35511,44816,41493
907: 16233,28706,13557,15132,15133,3758,45572,20538,46657,3194
908: 47137,5532,17827,50607,15314,47892,15989,43755,41242,14015
909: 38776,44104,30341,24870,46120,34659,23626,333,40234,50059
910: 3094,5042,22269,14996,24861,1766,985,2069,44371,15171
911: 39958,31898,9923,39290,20100,47728,32289,29023,49509,44708
912: 29164,43616,13365,50410,34305,26258,45995,19597,24735,18856
913: 1303,3452,6573,35742,4428,10605,29721,3163,6092,22404
914: 39699,44623,15693,34462,36386,28504,31558,23202,26980,12054
915: 11743,13146,27541,40356,10959,19643,9162,19624,37859,42130
916: 5421,10495,43368,25993,28860,36654,9204,14024,28369,37462
917: 23229,34927,6295,35348,2869,1827,47498,11794,15498,30914
918: 46199,38516,51104,46958,19874,19176,36494,32356,26758,10462
919: 40638,48249,20065,39102,39103,4609,27748,34177,23427,17134
920: 25560,44979,27651,7977,23544,32301,5029,39855,27783,38740
921: 17855,18467,39616,3215,35455,43777,33050,7762,7748,12829
922: 1303,3452,35742,6573,4428,3163,6092,22404,18809,11165
923: 34041,35141,11124,23809,3130,42141,37794,28180,11284,33614
924: 14643,14138,3591,3592,18473,24019,6610,24758,6704,5685
925: 45761,32819,40667,21202,21255,17644,2394,19385,49049,49676
926: 18680,42417,17777,33168,37270,50009,48663,15036,3717,3718
927: 7844,45674,5636,31763,39613,41601,17231,25543,38615,23167
928: 6788,22292,20539,30729,28783,7069,6408,23040,4456,23244
929: 12226,49134,44401,14187,19783,33286,13071,25337,42178,46616
930: 30306,23135,29384,17025,37600,42606,38700,38021,19604,373
931: 3464,17913,21221,22149,1763,15223,32949,23076,5144,15334
932: 37611,47053,3647,11166,50070,38396,34469,19735,36171,37640
933: 19343,51874,47041,33587,442,20131,49824,10960,2165,23049
934: 19828,41632,18788,39475,40130,33059,23782,7220,31222,43193
935: 49985,23105,9043,14287,7394,19514,15762,16718,26749,11543
936: 18839,50706,51720,35715,571,9026,28087,43439,43692,47597
937: 28909,42634,44349,44350,44351,22329,22330,2306,14925,27017
938: 31316,39411,12944,11317,41741,48510,6375,38348,19442,42515
939: 9876,2740,28937,11519,14044,31416,18846,31600,36488,43931
940: 4437,36868,17979,17999,14702,31584,47484,38675,31533,28278
941: 16906,15327,29087,43233,42640,17000,17001,17002,25207,51967
942: 29599,3129,4664,14904,7415,48783,33460,2964,34602,3593
943: 39968,39368,46849,5555,13695,24606,27288,33348,14976,16077
944: 7395,9206,30650,46891,37411,5867,51024,29189,41524,7221
945: 17224,38479,45208,44993,20055,6484,35133,5615,42640,25207
946: 5906,10653,7932,703,37541,47323,35466,24064,1435,39345
947: 22611,22612,50379,30214,28653,1214,1155,29839,42628,2669
948: 13235,26222,37824,48686,48037,32782,39292,36549,38009,25701
949: 20769,45082,9668,8425,43979,50555,17954,31807,5829,23721
950: 36984,11261,18535,19145,41927,9799,15358,23779,41761,45462
951: 17988,17989,18904,11165,18809,22404,6092,3163,40799,5319
952: 5319,40172,43954,39713,29690,6390,15662,45638,32303,19846
953: 5675,1554,37007,42114,42987,43775,26785,28910,48627,6378
954: 23782,45574,43193,39086,7220,43318,31222,18788,39475,6832
955: 27899,34227,41985,15769,20239,27391,39744,13379,50431,14730
956: 35330,5138,37455,37151,17384,15137,20130,46392,39536,20730
957: 3441,34751,47474,7954,29251,36698,4376,13754,38697,37172
958: 20887,49085,6346,20167,16365,1158,48281,38488,14827,15940
959: 38659,7864,5165,49984,5080,3179,47378,47513,33124,14503
960: 7168,49009,45100,17312,20626,36053,35315,16608,23397,8341
961: 41698,48665,13642,13643,13644,13645,35065,12030,46582,4668
962: 10114,47344,18540,22918,32986,11324,33700,9542,15586,7448
963: 20669,27391,15769,20239,41985,39744,34227,2415,43763,11025
964: 12874,35011,26310,18907,26859,46317,16904,34445,19791,47197
965: 28930,15445,51374,44339,334,43665,3197,21368,44776,22659
966: 29510,32054,44277,29536,44839,15517,26110,36316,26381,47927
967: 3895,44071,44072,4263,38859,9814,23320,24703,31810,2684
968: 18883,50630,8962,12977,11336,51084,15977,35716,17512,12466
969: 22378,9073,40780,23632,2230,34747,18588,43609,33365,44928
970: 30401,41955,50562,13333,12022,42419,10182,8760,6768,36362
971: 20163,20164,22954,41555,33147,6168,8393,44767,10472,21024
972: 5440,21684,5441,30141,34306,39013,30381,45655,14985,32747
973: 38912,22808,46255,28999,13974,5044,5963,22619,6696,5612
974: 33023,22791,16471,16472,21715,21353,26160,36683,27407,29489
975: 18676,18672,26049,15357,8132,14716,1877,50423,2185,8251
976: 22668,7173,30864,46725,42599,8395,27825,8266,48879,4518
977: 16365,49085,6346,20167,20887,48281,1158,38488,14827,15940
978: 45761,49676,32819,1026,14400,34367,24008,18104,11471,28063
979: 43763,2415,11025,9083,23291,23292,23293,23294,23295,47386
980: 9497,27538,17794,14562,32800,11486,13707,44076,19266,44908
981: 15062,30063,33405,33406,30061,30062,33223,45219,14075,22721
982: 13344,24821,13345,2138,31958,11518,23767,23992,37456,49590
983: 17841,21134,48997,9441,34965,15140,34964,17977,21889,10357
984: 12554,51572,4876,29516,33846,9550,35065,7678,14206,31023
985: 32588,31543,23597,27375,21620,6940,33213,11731,51506,12831
986: 48249,4609,17134,2692,15231,4358,31879,22784,10184,35492
987: 15062,30063,30061,30062,16488,40038,28662,21278,38809,7720
988: 2752,12063,49862,42320,28252,40750,26546,14112,18404,18405
989: 23378,29443,16927,2600,48890,16206,42564,9695,47807,16705
990: 32132,30825,34115,42872,12884,50425,14092,31987,39330,673
991: 1115,51346,42829,31986,14154,2527,29320,7445,7446,41372
992: 23058,50739,46859,15171,5749,44371,1500,2069,12359,25825
993: 42640,25207,5615,43233,35133,29087,15327,16906,45208,7988
994: 17349,2559,51268,4693,34226,8654,12834,48617,15768,4209
995: 6377,6932,35790,45030,48372,5955,47355,17909,45473,27550
996: 41125,41126,10295,26677,44823,44824,44826,44827,44829,19085
997: 22120,11169,34782,50533,32976,37385,11527,32607,27626,31941
998: 34350,10482,4526,30372,36275,8861,40718,9572,14425,14426
999: 33618,22675,46681,10919,25199,3304,30009,33747,26480,43465
